ABRIL 2021 (DADES REDASH
Dia	Hora	Temperatura modul	Irradiación (W/m2)	Isc en la radiación (A)	Isc a la temperatura (A)	Voc en la temperatura (V)	Imp temp (A)	Vmp temp (V)	P unitaria temp (W)	Potencia parque calculada con temperatura (kW)	Potencia parque calculada con temperatura kW con degradación placas	Potencia corregida comptadors (valor referencia)	Potencia instantanea inversors (W)	Potencia instantanea inversors (kW)	Diferencia inversors vs Pcalculada
2021-04-05	01:10:00+02:00	13,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	01:15:00+02:00	13,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	01:20:00+02:00	13,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	01:25:00+02:00	14,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	01:30:00+02:00	14,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	01:35:00+02:00	14,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	01:40:00+02:00	14,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	01:45:00+02:00	14,70	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	02:00:00+02:00	14,70	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	02:05:00+02:00	14,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	02:10:00+02:00	14,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	02:15:00+02:00	14,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	02:20:00+02:00	14,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	02:25:00+02:00	14,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	02:35:00+02:00	15,00	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	02:40:00+02:00	15,00	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	02:45:00+02:00	15,10	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	02:50:00+02:00	15,10	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	02:55:00+02:00	15,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	03:00:00+02:00	15,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	03:05:00+02:00	15,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	03:10:00+02:00	15,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	03:15:00+02:00	15,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	03:20:00+02:00	15,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	03:25:00+02:00	15,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	03:30:00+02:00	15,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	03:35:00+02:00	15,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	03:40:00+02:00	15,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	03:45:00+02:00	15,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	03:50:00+02:00	15,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	03:55:00+02:00	15,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	04:00:00+02:00	15,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	04:05:00+02:00	15,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	04:10:00+02:00	15,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	04:15:00+02:00	15,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	04:20:00+02:00	15,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	04:25:00+02:00	15,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	04:30:00+02:00	15,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	04:40:00+02:00	15,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	04:45:00+02:00	15,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	04:50:00+02:00	15,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	04:55:00+02:00	15,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	05:00:00+02:00	15,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	05:05:00+02:00	15,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	05:10:00+02:00	15,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	05:15:00+02:00	15,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	05:20:00+02:00	15,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	05:25:00+02:00	15,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	05:30:00+02:00	15,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	05:35:00+02:00	15,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	05:40:00+02:00	15,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	05:45:00+02:00	15,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	05:50:00+02:00	15,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	05:55:00+02:00	15,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	06:00:00+02:00	15,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	06:05:00+02:00	15,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	06:10:00+02:00	15,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	06:15:00+02:00	15,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	06:20:00+02:00	15,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	06:30:00+02:00	15,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	06:35:00+02:00	15,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	06:40:00+02:00	15,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	06:45:00+02:00	15,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	06:50:00+02:00	15,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	06:55:00+02:00	15,10	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	07:00:00+02:00	15,10	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	07:05:00+02:00	15,00	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	07:10:00+02:00	15,00	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	07:15:00+02:00	14,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	07:20:00+02:00	14,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	07:25:00+02:00	14,70	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	07:30:00+02:00	14,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	07:35:00+02:00	14,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	07:40:00+02:00	14,10	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	07:45:00+02:00	14,00	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	07:50:00+02:00	13,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-05	07:55:00+02:00	13,70	1,00	0,00875	-0,07826	39,3035328	-0,07396688	31,4012352	-2,32265139589018	-20,06770806	-17,1578903913	-16,7632589123001	0,00	0,00	-100,00%
2021-04-05	08:00:00+02:00	13,70	2,00	0,0175	-0,06951	39,3035328	-0,06569688	31,4012352	-2,06296318078618	-17,82400188	-15,2395216074	-14,8890126104298	0,00	0,00	-100,00%
2021-04-05	08:05:00+02:00	13,60	4,00	0,035	-0,05278	39,3168384	-0,04988464	31,4118656	-1,56696960718438	-13,53861741	-11,57551788555	-11,3092809741824	0,00	0,00	-100,00%
2021-04-05	08:10:00+02:00	13,80	6,00	0,0525	-0,03374	39,2902272	-0,03188912	31,3906048	-1,00101876333978	-8,648802115	-7,394725808325	-7,22464711473353	0,00	0,00	-100,00%
2021-04-05	08:15:00+02:00	14,20	8,00	0,07	-0,01316	39,2370048	-0,01243808	31,3480832	-0,389909966688256	-3,368822112	-2,88034290576	-2,81409501892752	971,00	9,71	-437,11%
2021-04-05	08:20:00+02:00	14,10	12,00	0,105	0,02107	39,2503104	0,01991416	31,3587136	0,624482440024576	5,395528282	4,61317668111	4,50707361744447	1.435,00	14,35	211,07%
2021-04-05	08:25:00+02:00	14,10	18,00	0,1575	0,07357	39,2503104	0,06953416	31,3587136	2,18050180885658	18,83953563	16,10780296365	15,7373234954861	2.095,00	20,95	30,06%
2021-04-05	08:30:00+02:00	14,30	24,00	0,21	0,12761	39,2236992	0,12060968	31,3374528	3,7796001542231	32,65574533	27,92066225715	27,2784870252356	3.138,00	31,38	12,39%
2021-04-05	08:35:00+02:00	14,60	26,00	0,2275	0,14742	39,1837824	0,13933296	31,3055616	4,36189656219034	37,6867863	32,2222022865	31,4810916339105	3.939,00	39,39	22,24%
2021-04-05	08:40:00+02:00	14,80	27,00	0,23625	0,15771	39,1571712	0,14905848	31,2843008	4,66319032511078	40,28996441	34,44791957055	33,6556174204274	4.206,00	42,06	22,10%
2021-04-05	08:45:00+02:00	15,40	32,00	0,28	0,20608	39,0773376	0,19477504	31,2205184	6,08097772018074	52,5396475	44,9213986125	43,8882064444125	4.583,00	45,83	2,02%
2021-04-05	08:50:00+02:00	15,80	41,00	0,35875	0,28791	39,0241152	0,27211608	31,1779968	8,48403427146854	73,30205611	62,67325797405	61,2317730406468	6.453,00	64,53	2,96%
2021-04-05	08:55:00+02:00	15,70	60,00	0,525	0,45339	39,0374208	0,42851832	31,1886272	13,3648981308503	115,4727199	98,7291755145	96,4584044776665	10.020,00	100,20	1,49%
2021-04-05	09:00:00+02:00	16,20	71,00	0,62125	0,55349	38,9708928	0,52312712	31,1354752	16,2878114712074	140,7266911	120,3213208905	117,553930510019	11.799,00	117,99	-1,94%
2021-04-05	09:05:00+02:00	16,90	80,00	0,7	0,63763	38,8777536	0,60265144	31,0610624	18,7189939832899	161,732108	138,28095234	135,10049043618	13.814,00	138,14	-0,10%
2021-04-05	09:10:00+02:00	17,70	88,00	0,77	0,71379	38,7713088	0,67463352	30,9760192	20,8974608684836	180,5540619	154,3737229245	150,823127297237	14.897,00	148,97	-3,50%
2021-04-05	09:15:00+02:00	18,00	84,00	0,735	0,6811	38,731392	0,6437368	30,944128	19,9198739375104	172,1077108	147,152092734	143,767594601118	14.562,00	145,62	-1,04%
2021-04-05	09:20:00+02:00	19,10	89,00	0,77875	0,73332	38,5850304	0,69309216	30,8271936	21,3660861989622	184,6029848	157,835552004	154,205334307908	15.149,00	151,49	-4,02%
2021-04-05	09:25:00+02:00	19,30	97,00	0,84875	0,80486	38,5584192	0,76070768	30,8059328	23,4343096705239	202,4724356	173,113932438	169,132311991926	17.088,00	170,88	-1,29%
2021-04-05	09:30:00+02:00	19,10	115,00	1,00625	0,96082	38,5850304	0,90811216	30,8271936	27,9945493668342	241,8729065	206,8013350575	202,044904351178	19.737,00	197,37	-4,56%
2021-04-05	09:35:00+02:00	19,30	106,00	0,9275	0,88361	38,5584192	0,83513768	30,8059328	25,7271952488279	222,2829669	190,0519366995	185,680742155412	18.762,00	187,62	-1,28%
2021-04-05	09:40:00+02:00	19,20	111,00	0,97125	0,92659	38,5717248	0,87575992	30,8165632	26,9879109227069	233,1755504	199,365095592	194,779698393384	19.154,00	191,54	-3,93%
2021-04-05	09:45:00+02:00	19,60	131,00	1,14625	1,10467	38,5185024	1,04407096	30,7740416	32,1302831563919	277,6056465	237,3528277575	231,893712719077	23.307,00	233,07	-1,80%
2021-04-05	09:50:00+02:00	19,80	158,00	1,3825	1,34246	38,4918912	1,26881648	30,7527808	39,0196350848676	337,1296471	288,2458482705	281,616193760279	28.528,00	285,28	-1,03%
2021-04-05	09:55:00+02:00	20,70	157,00	1,37375	1,34064	38,3721408	1,26709632	30,6571072	38,8455077149655	335,6251867	286,9595346285	280,359465332045	28.026,00	280,26	-2,33%
2021-04-05	10:00:00+02:00	21,80	355,00	3,10625	3,08161	38,2257792	2,91256168	30,5401728	88,9501369978583	768,5291837	657,0924520635	641,979325666039	64.352,00	643,52	-2,07%
2021-04-05	10:05:00+02:00	23,90	287,00	2,51125	2,50278	37,9463616	2,36548464	30,3169344	71,7142426550876	619,6110565	529,7674533075	517,582801881428	52.071,00	520,71	-1,71%
2021-04-05	10:10:00+02:00	23,30	175,00	1,53125	1,51816	38,0261952	1,43487808	30,3807168	43,5926245910077	376,6402765	322,0274364075	314,620805370127	30.195,00	301,95	-6,23%
2021-04-05	10:15:00+02:00	22,60	424,00	3,71	3,69152	38,1193344	3,48901376	30,4551296	106,258366236983	918,0722843	784,9518030765	766,897911605741	67.881,00	678,81	-13,52%
2021-04-05	10:20:00+02:00	23,90	301,00	2,63375	2,62528	37,9463616	2,48126464	30,3169344	75,2243373199196	649,9382744	555,697224612	542,916188445924	79.062,00	790,62	42,28%
2021-04-05	10:25:00+02:00	25,80	481,00	4,20875	4,21491	37,6935552	3,98369208	30,1149568	119,968714893702	1036,529697	886,232890935	865,849534443495	89.599,00	895,99	1,10%
2021-04-05	10:30:00+02:00	28,60	502,00	4,3925	4,42022	37,3209984	4,17773936	29,8173056	124,568931214268	1076,275566	920,21560893	899,05064992461	92.947,00	929,47	1,01%
2021-04-05	10:35:00+02:00	31,60	580,00	5,075	5,12582	36,9218304	4,84463216	29,4983936	142,908866302898	1234,732605	1055,696377275	1031,41536059768	103.793,00	1.037,93	-1,68%
2021-04-05	10:40:00+02:00	32,30	552,00	4,83	4,88621	36,8286912	4,61816648	29,4239808	135,884841838724	1174,045033	1003,808503215	980,720907641055	77.521,00	775,21	-22,77%
2021-04-05	10:45:00+02:00	30,90	388,00	3,395	3,44043	37,0149696	3,25169784	29,5728064	96,1618306936182	830,8382172	710,366675706	694,028242164762	68.590,00	685,90	-3,44%
2021-04-05	10:50:00+02:00	28,20	221,00	1,93375	1,95839	37,3742208	1,85095832	29,8598272	55,2692955896023	477,5267139	408,2853403845	398,894777555657	38.131,00	381,31	-6,61%
2021-04-05	10:55:00+02:00	27,40	600,00	5,25	5,26848	37,4806656	4,97946624	29,9448704	149,109471217975	1288,305831	1101,501485505	1076,16695133839	94.654,00	946,54	-14,07%
2021-04-05	11:00:00+02:00	31,40	618,00	5,4075	5,45678	36,9484416	5,15743664	29,5196544	152,245747202697	1315,403256	1124,66978388	1098,80237885076	117.421,00	1.174,21	4,40%
2021-04-05	11:05:00+02:00	34,60	719,00	6,29125	6,36517	36,5226624	6,01599496	29,1794816	175,543614241013	1516,696827	1296,775787085	1266,94994398205	129.747,00	1.297,47	0,05%
2021-04-05	11:10:00+02:00	32,30	294,00	2,5725	2,62871	36,8286912	2,48450648	29,4239808	73,1040709649956	631,6191731	540,0343930005	527,613601961489	53.126,00	531,26	-1,62%
2021-04-05	11:15:00+02:00	27,70	230,00	2,0125	2,03329	37,4407488	1,92174952	29,9129792	57,48525341937	496,6725895	424,6550640225	414,887997549983	42.364,00	423,64	-0,24%
2021-04-05	11:20:00+02:00	25,60	260,00	2,275	2,27962	37,7201664	2,15456656	30,1362176	64,9304866858435	560,999405	479,654491275	468,622437975675	46.344,00	463,44	-3,38%
2021-04-05	11:25:00+02:00	28,00	809,00	7,07875	7,10185	37,400832	6,7122628	29,881088	200,569715405926	1732,922341	1481,648601555	1447,57068371924	142.849,00	1.428,49	-3,59%
2021-04-05	11:30:00+02:00	30,40	380,00	3,325	3,36658	37,0814976	3,18189904	29,6259584	94,2668085920399	814,4652262	696,367768401	680,351309727777	79.811,00	798,11	14,61%
2021-04-05	11:35:00+02:00	28,50	316,00	2,765	2,79195	37,334304	2,6387916	29,827936	78,7097069621376	680,0518682	581,444347311	568,071127322847	57.526,00	575,26	-1,06%
2021-04-05	11:40:00+02:00	28,10	318,00	2,7825	2,80637	37,3875264	2,65242056	29,8704576	79,2290158748483	684,5386972	585,280586106	571,819132625562	58.348,00	583,48	-0,31%
2021-04-05	11:45:00+02:00	28,40	336,00	2,94	2,96618	37,3476096	2,80346384	29,8385664	83,651341939839	722,7475944	617,949193212	603,736361768124	63.147,00	631,47	2,19%
2021-04-05	11:50:00+02:00	29,90	414,00	3,6225	3,66023	37,1480256	3,45944024	29,6791104	102,673108805163	887,0956601	758,4667893855	741,022053229634	73.576,00	735,76	-2,99%
2021-04-05	11:55:00+02:00	29,60	688,00	6,02	6,05542	37,1879424	5,72323696	29,7110016	170,043102475739	1469,172405	1256,142406275	1227,25113093067	89.994,00	899,94	-28,36%
2021-04-05	12:00:00+02:00	31,60	366,00	3,2025	3,25332	36,9218304	3,07485216	29,4983936	90,7031992774902	783,6756418	670,042673739	654,631692243003	70.928,00	709,28	5,86%
2021-04-05	12:05:00+02:00	30,30	369,00	3,22875	3,26956	37,0948032	3,09020128	29,6365888	91,5830246445937	791,2773329	676,5421196295	660,981650878022	69.090,00	690,90	2,12%
2021-04-05	12:10:00+02:00	31,40	464,00	4,06	4,10928	36,9484416	3,88385664	29,5196544	114,650105751945	990,5769137	846,9432612135	827,463566205589	93.585,00	935,85	10,50%
2021-04-05	12:15:00+02:00	31,20	396,00	3,465	3,51274	36,9750528	3,32004112	29,5409152	98,077053186433	847,3857395	724,5148072725	707,850966705233	71.213,00	712,13	-1,71%
2021-04-05	12:20:00+02:00	30,40	388,00	3,395	3,43658	37,0814976	3,24805904	29,6259584	96,2268619997839	831,4000877	710,8470749835	694,49759225888	77.691,00	776,91	9,29%
2021-04-05	12:25:00+02:00	31,40	445,00	3,89375	3,94303	36,9484416	3,72672664	29,5196544	110,011682456073	950,5009364	812,678300622	793,986699707694	88.396,00	883,96	8,77%
2021-04-05	12:30:00+02:00	37,60	805,00	7,04375	7,14077	36,1234944	6,74904776	28,8605696	194,781362611204	1682,910973	1438,888881915	1405,79443763096	151.087,00	1.510,87	5,00%
2021-04-05	12:35:00+02:00	40,40	1.069,00	9,35375	9,47233	35,7509376	8,95270504	28,5629184	255,715383516789	2209,380914	1889,02068147	1845,57320579619	166.086,00	1.660,86	-12,08%
2021-04-05	12:40:00+02:00	40,50	1.003,00	8,77625	8,8956	35,737632	8,4076128	28,552288	240,056582058086	2074,088869	1773,345982995	1732,55902538612	162.720,00	1.627,20	-8,24%
2021-04-05	12:45:00+02:00	43,80	935,00	8,18125	8,32601	35,2985472	7,86926888	28,2014848	221,925066706433	1917,432576	1639,40485248	1601,69854087296	154.987,00	1.549,87	-5,46%
2021-04-05	12:50:00+02:00	45,20	977,00	8,54875	8,70429	35,1122688	8,22679752	28,0526592	230,783547135965	1993,969847	1704,844219185	1665,63280214375	162.524,00	1.625,24	-4,67%
2021-04-05	12:55:00+02:00	48,00	992,00	8,68	8,8571	34,739712	8,3712248	27,755008	232,343411293798	2007,447074	1716,36724827	1676,89080155979	164.096,00	1.640,96	-4,39%
2021-04-05	13:00:00+02:00	48,40	957,00	8,37375	8,55393	34,6864896	8,08468584	27,7124864	224,046746389273	1935,763889	1655,078125095	1617,01132821782	157.308,00	1.573,08	-4,95%
2021-04-05	13:05:00+02:00	44,20	951,00	8,32125	8,46909	35,2453248	8,00449992	28,1589632	225,398418681683	1947,442337	1665,063198135	1626,7667445779	108.599,00	1.085,99	-34,78%
2021-04-05	13:10:00+02:00	43,70	960,00	8,4	8,54399	35,3118528	8,07529112	28,2121152	227,821043350977	1968,373815	1682,959611825	1644,25154075303	150.756,00	1.507,56	-10,42%
2021-04-05	13:15:00+02:00	45,60	948,00	8,295	8,45362	35,0590464	7,98987856	28,0101376	223,79759787289	1933,611246	1653,23761533	1615,21315017741	162.301,00	1.623,01	-1,83%
2021-04-05	13:20:00+02:00	46,30	951,00	8,32125	8,48526	34,9659072	8,01978288	27,9357248	224,038447491431	1935,692186	1655,01681903	1616,95143219231	162.241,00	1.622,41	-1,97%
2021-04-05	13:25:00+02:00	47,50	968,00	8,47	8,64325	34,80624	8,169106	27,80816	227,16780670496	1962,72985	1678,13402175	1639,53693924975	162.563,00	1.625,63	-3,13%
2021-04-05	13:30:00+02:00	47,70	975,00	8,53125	8,70604	34,7796288	8,22845152	27,7868992	228,643152958327	1975,476842	1689,03269991	1650,18494781207	162.804,00	1.628,04	-3,61%
2021-04-05	13:35:00+02:00	45,50	905,00	7,91875	8,0766	35,072352	7,6335408	28,020768	213,897675775334	1848,075919	1580,104910745	1543,76249779787	152.182,00	1.521,82	-3,69%
2021-04-05	13:40:00+02:00	46,50	992,00	8,68	8,84555	34,939296	8,3603084	27,914464	233,373527860698	2016,347281	1723,976925255	1684,32545597414	166.056,00	1.660,56	-3,68%
2021-04-05	13:45:00+02:00	47,80	977,00	8,54875	8,72431	34,7663232	8,24571928	27,7762688	229,035315170622	1978,865123	1691,929680165	1653,01529752121	163.248,00	1.632,48	-3,51%
2021-04-05	13:50:00+02:00	47,80	983,00	8,60125	8,77681	34,7663232	8,29533928	27,7762688	230,413573628478	1990,773276	1702,11115098	1662,96259450746	164.725,00	1.647,25	-3,22%
2021-04-05	13:55:00+02:00	48,20	987,00	8,63625	8,81489	34,7131008	8,33133032	27,7337472	231,059008934575	1996,349837	1706,879110635	1667,6208910904	165.300,00	1.653,00	-3,16%
2021-04-05	14:00:00+02:00	48,50	980,00	8,575	8,75595	34,673184	8,2756236	27,701856	229,250133277402	1980,721152	1693,51658496	1654,56570350592	162.775,00	1.627,75	-3,88%
2021-04-05	14:05:00+02:00	48,80	988,00	8,645	8,82826	34,6332672	8,34396688	27,6699648	230,877269861966	1994,779612	1705,53656826	1666,30922719002	164.470,00	1.644,70	-3,57%
2021-04-05	14:10:00+02:00	48,70	991,00	8,67125	8,85374	34,6465728	8,36804912	27,6805952	231,632580304436	2001,305494	1711,11619737	1671,76052483049	164.837,00	1.648,37	-3,67%
2021-04-05	14:15:00+02:00	49,20	998,00	8,7325	8,91884	34,5800448	8,42957792	27,6274432	232,887685184774	2012,1496	1720,387908	1680,818986116	165.820,00	1.658,20	-3,61%
2021-04-05	14:20:00+02:00	49,90	992,00	8,68	8,87173	34,4869056	8,38505224	27,5530304	231,033599274308	1996,130298	1706,69140479	1667,43750247983	164.941,00	1.649,41	-3,36%
2021-04-05	14:25:00+02:00	49,30	996,00	8,715	8,90211	34,5667392	8,41376568	27,6168128	232,361391727625	2007,602425	1716,500073375	1677,02057168738	164.186,00	1.641,86	-4,35%
2021-04-05	14:30:00+02:00	47,40	994,00	8,6975	8,86998	34,8195456	8,38339824	27,8187904	233,215998478289	2014,986227	1722,813224085	1683,18851993105	165.591,00	1.655,91	-3,88%
2021-04-05	14:35:00+02:00	48,80	993,00	8,68875	8,87201	34,6332672	8,38531688	27,6699648	232,021422906446	2004,665094	1713,98865537	1674,56691629649	164.004,00	1.640,04	-4,31%
2021-04-05	14:40:00+02:00	47,40	991,00	8,67125	8,84373	34,8195456	8,35858824	27,8187904	232,525814288465	2009,023035	1717,714694925	1678,20725694173	163.661,00	1.636,61	-4,72%
2021-04-05	14:45:00+02:00	49,20	989,00	8,65375	8,84009	34,5800448	8,35514792	27,6274432	230,831374587398	1994,383076	1705,19752998	1665,97798679046	163.560,00	1.635,60	-4,08%
2021-04-05	14:50:00+02:00	49,90	984,00	8,61	8,80173	34,4869056	8,31889224	27,5530304	229,210690783044	1980,380368	1693,22521464	1654,28103470328	163.076,00	1.630,76	-3,69%
2021-04-05	14:55:00+02:00	50,80	988,00	8,645	8,84366	34,3671552	8,35852208	27,4573568	229,502923071238	1982,905255	1695,383993025	1656,39016118543	163.160,00	1.631,60	-3,76%
2021-04-05	15:00:00+02:00	50,60	984,00	8,61	8,80712	34,3937664	8,32398656	27,4786176	228,731643589779	1976,241401	1689,686397855	1650,82361070434	162.792,00	1.627,92	-3,66%
2021-04-05	15:05:00+02:00	50,90	980,00	8,575	8,77443	34,3538496	8,29308984	27,4467264	227,6181678491	1966,62097	1681,46092935	1642,78732797495	161.734,00	1.617,34	-3,81%
2021-04-05	15:10:00+02:00	49,90	975,00	8,53125	8,72298	34,4869056	8,24446224	27,5530304	227,159918730372	1962,661698	1678,07575179	1639,48000949883	161.006,00	1.610,06	-4,05%
2021-04-05	15:15:00+02:00	50,10	972,00	8,505	8,69827	34,4602944	8,22110776	27,5317696	226,341644705092	1955,59181	1672,03099755	1633,57428460635	161.202,00	1.612,02	-3,59%
2021-04-05	15:20:00+02:00	50,10	960,00	8,4	8,59327	34,4602944	8,12186776	27,5317696	223,609391889988	1931,985146	1651,84729983	1613,85481193391	159.115,00	1.591,15	-3,67%
2021-04-05	15:25:00+02:00	48,60	953,00	8,33875	8,52047	34,6598784	8,05306136	27,6912256	222,999138890403	1926,71256	1647,3392388	1609,4504363076	159.530,00	1.595,30	-3,16%
2021-04-05	15:30:00+02:00	49,30	944,00	8,26	8,44711	34,5667392	7,98372568	27,6168128	220,485057551113	1904,990897	1628,767216935	1591,3055709455	157.122,00	1.571,22	-3,53%
2021-04-05	15:35:00+02:00	49,30	938,00	8,2075	8,39461	34,5667392	7,93410568	27,6168128	219,114711299977	1893,151106	1618,64419563	1581,41537913051	156.639,00	1.566,39	-3,23%
2021-04-05	15:40:00+02:00	48,10	934,00	8,1725	8,35037	34,7264064	7,89229256	27,7443776	218,966744914311	1891,872676	1617,55113798	1580,34746180646	156.528,00	1.565,28	-3,23%
2021-04-05	15:45:00+02:00	48,50	927,00	8,11125	8,2922	34,673184	7,8373136	27,701856	217,108132774042	1875,814267	1603,821198285	1566,93331072445	153.967,00	1.539,67	-4,00%
2021-04-05	15:50:00+02:00	49,40	909,00	7,95375	8,14163	34,5534336	7,69500344	27,6061824	212,429668533267	1835,392336	1569,26044728	1533,16745699256	153.043,00	1.530,43	-2,47%
2021-04-05	15:55:00+02:00	49,70	908,00	7,945	8,13519	34,5135168	7,68891672	27,5742912	212,016428649829	1831,821944	1566,20776212	1530,18498359124	152.304,00	1.523,04	-2,76%
